Labels,Feature_0,Product_Name,Feature_1,Feature_2
1.0,online description misleadingthe description sounded like base unit included coding game not,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.6000000000000001,3.0
1.0,excellent agespicked year old picked faster,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.55,5.0
-1.0,not brighti would say questions ask answered far much not know not get level yopu google something not sure difference would hope would upgrades download,Amazon Fire TvAmazon Fire Tv,0.01666666666666668,3.0
-1.0,good slowthe tablet nice internet source takes forever load easier use standard computer phone surf web get facebook etc,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4333333333333333,3.0
-1.0,bestbest streaming device portable amazing picture,New Amazon Kindle Fire Hd w Powerfast Adapter Charger  Micro Usb Angle CableNew Amazon Kindle Fire Hd w Powerfast Adapter Charger  Micro Usb Angle Cable,0.6000000000000001,5.0
-1.0,not satisfiedthere not enough battery life read comfortably hours maybe,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2,2.0
-1.0,not perform like advertisedalexa answers maybe questions ask uses bingcom really bad standard answer not know answer question ask easy questions stats people also google home answers almost every question right,Echo WhiteEcho White,0.0047619047619048005,1.0
1.0,great tablet worthi bought wanting books comics movies not disappoint ever since,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.8,5.0
1.0,easy learn use many featuresthanks knowledgeable lowpressure salesperson ready buy first tablet one right price sale not disappointed every days learn ways use besides checking emails checking library books audio books stays charged days even regular use recommend inexpensive satisfactory alternative expensive tablets,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.1930059523809524,5.0
-1.0,user friendlygood item children inexpensive easy hold cover designed,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.43333333333333335,5.0
1.0,must smart homethe smart home integration device amazing great sounding speaker full rich sound voice recognition goodcould hear across room no problem,Amazon W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReadersAmazon W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.4219387755102041,5.0
-1.0,great product untilit great product purchased slingbox app last week stopped working amazon fire sticks fire tv say working week no resolution not one issue seems affect worked well better expected not sure going get fixed not get fixed would rate,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.24375,3.0
1.0,love thesebought blacks blue orange tablets amazing awesome price would like purchase prurple one,Echo WhiteEcho White,0.525,5.0
-1.0,good issuesreading book great working pdf files not great also please aware amazon customer service treat like pariah purchased kindle best buy instead directly store,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.4083333333333334,2.0
-1.0,alexa average intelligent friendits going take work get useful capacity nice speaker music kitchen,Echo WhiteEcho White,0.3875,3.0
-1.0,transfer library books via usbi purchased ereader stated could get library booksvia usb cord wifi near one not wifi andthe usb would not transfer tried everything neighbor tried readinstructions viewed youtube would not work took back beyond days would give credit upgraded wifi g better work extra money disappointed felt no choice,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,-0.030000000000000006,1.0
-1.0,trying figure outalthough got great reviews still trying figure not understand question rephrase sometimes even alexa still cannot answer reading get alexa actually still fence whether not keep missing something others see dont,Amazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver AluminumAmazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver Aluminum,0.20000000000000004,3.0
-1.0,ok productthis product okay not due normal tablet due example social media instagram snapchat not accessible tablet due amazon product known would not purchased,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.10104166666666667,3.0
-1.0,okok sometimes alexa begin speaking without asked sometimes light spins around asked alexa question without answer,Echo WhiteEcho White,0.4,3.0
-1.0,bought travel barely used itit heavy size purchased replace larger nook find weighs much screen attractive even good signal public places hanging wifi difficult not efficient downloading buffering buffering still debating returning another tablet,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.13125,2.0
-1.0,get pay foryou get pay works slow,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.30000000000000004,2.0
-1.0,needs better instructionsvery difficult operate problems knowing get instructions computer knowledge prior purchase,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.0,2.0
1.0,great entertainmentthe new kindle great gift fantastic entertainment idea,Kindle Oasis Ereader with Leather Charging Cover  Merlot  HighResolution Display  ppi WiFi  Includes Special Offers,0.5340909090909091,5.0
1.0,entertainmentgreat beginner tablet son plays abc mouse app watches movies prime,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.0,5.0
-1.0,good tablet beginnera good price tablet sound volume little low needed someone technical knowledge help setup tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.26875,4.0
-1.0,junktakes minutes connect wifi none apps work restored times already big bulky better get expensive model,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,1.0
1.0,expensive brilliantthis product may extremely overpriced also lives everything promised lightweight longlasting ereader much easier eyes ipad much lighter ergonomical paperback find renting kindle copies books already take advantage devices convenience,Kindle Oasis Ereader with Leather Charging Cover  Merlot  HighResolution Display  ppi WiFi  Includes Special Offers,-0.05625,4.0
1.0,really like reading books lunchmy fire compact easy use mainly used read online books lunch time battery lasts much longer previous tablet charges much quicker happy fire,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.2619047619047619,4.0
1.0,great butgreat child unfortunately not volume limit setting,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.525,4.0
-1.0,good ebookthis make excellent ebook reader not expect much device except read basic ebooks good thing cheap good read sun,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5285714285714285,5.0
-1.0,mother hard time understandingbought mom stay touch could play crossword games bingo nursing home needs alot assistance,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.2916666666666667,3.0
1.0,perfect kidsmy daughter loves new kindle pick hundreds books,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5681818181818181,5.0
1.0,love kindlemy wife kindle years finally died great replacement,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.43333333333333335,4.0
1.0,wonderful value moneynice product great price expandable storage unlike hd version,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.9,4.0
1.0,great productbought fire wife replace one got accidently brokengreat,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.8,5.0
-1.0,junkthe thing broke within first week charging port bent would not charge,Echo WhiteEcho White,0.25,2.0
1.0,best tablet everi love everything kindle fire would like bigger screen,Echo WhiteEcho White,0.5,5.0
1.0,great valueif want easy way read book check social media item around steal,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4222222222222223,5.0
-1.0,much advertisementevery time turned every time went internet advertisement going pay money something certainly not want advertisement along free okay fine advertise methe advertisement could not shut returned,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.28190476190476194,2.0
1.0,great little kidsthe product easy grandson operate navigate seems durable,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.34861111111111115,4.0
-1.0,subscribe nothing worksthis device plays fact must subscribe stuff empty cylinder tells weather even subscription required everything google home least plays general music lists number key actions,Echo WhiteEcho White,-0.0875,1.0
1.0,great speakeri like speakergreat product amazonall need,Amazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver AluminumAmazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver Aluminum,0.8,5.0
1.0,love kindle firei love product perfect size travel take everywhere great watching videos well,Echo WhiteEcho White,0.7,5.0
1.0,fun useful assistanti looking echo awhile not early adopter much geek products like wanted wait till skills library bit tested expanded well imagine surprise got gift absolutely love using echoalexa weather music shopping lists constant things adding yes moments cannot understand something tend mumble times not expect search engine giving multile results inquiry great speaker home assistant kitchen helper measurements even controls home temperature honeywell thermostat next purchasesmart plugs turn items voice love interactivity not even scratched surface yet alexa offer found love echo website discover new things not tried yet,Kindle Dx Leather Cover Black fits  Display Latest and nd Generation Kindle Dxs,0.2896694214876033,5.0
1.0,great devicemy wife loves new kindle fire great add front rear facing camera well basic features another add devise added storage option,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4340909090909091,5.0
-1.0,last monthsthis item no good last months amazon basically tells f,Echo WhiteEcho White,-0.11666666666666665,1.0
-1.0,good first tabletat first thought going great apps late discover great apps felt love needed purchased pay membership even though good first time tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4388888888888889,3.0
-1.0,fine child light useas one would expect fine tablet better tablets market quicker stable looking tablet child basic surfing youtube clip watching fine apps limited compared google play store,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.29693877551020403,3.0
1.0,greatgreat tablet fast screen good size never gives problem,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.45,5.0
1.0,great purchaseupgraded old kindle keyboard love ability adjust brightness font small hands not big hold one hand able change page turning buttons left handed use charging cover last long time wish colors choose,Kindle Oasis Ereader with Leather Charging Cover  Merlot  HighResolution Display  ppi WiFi  Includes Special Offers,0.17777777777777776,5.0
-1.0,not badit okay speak says feel much potential however look forward updates,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.25,3.0
1.0,great tablet niecemy niece years old absolutely loves tablet easy use navigate plus parental controls love definitely recommend,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.33888888888888885,5.0
1.0,amazon fire tablet gigincredible value tablet wonder easy use right box not techie ease use must watch movies read email download book listen music much small size makes easy carry purse happy purchase,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3404761904761905,5.0
-1.0,ok wish not adsuse lot listening audio books many ads,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.5,2.0
-1.0,nice light weight size missing optionsi replaced older kindle keyboard larger heavier kindle page turning takes getting used keep touching screen turning page mistake able turn side buttons page turning cannot turn touchscreen page turning sure would nice allow page turns side buttons think major design flaw also audio option seems missing cannot books read aloud anymore also no g almost returned not get around stuck,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.2662878787878788,3.0
-1.0,setup joketried setting tvs using wifi ethernet hours could never get signal total waste time,Coconut Water Red Tea  Oz pack of Amazon Fire Tv,-0.1,1.0
-1.0,never buy iti purchased item sale alternative tab android rc tablet fire tab extremely slow son using rc tablet without problem one slow takes forever web page load apps also slow absolutely waste money,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.275,1.0
-1.0,tablet daughterbought daughter tablet works amazing thing didnt like required place cc file amazon order use iti would say looking tablet stick samsung galaxy models vs others,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6000000000000001,3.0
1.0,great productoverall nice product traveling purposes value money,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.7,4.0
1.0,goodsmall useful expandable memory user friendly,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.3375,4.0
-1.0,device not rugged could returningreturning replacement got wet quite working childs device better made,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.2,3.0
-1.0,donti honestly not care newest versions tablet far much better bit freedom older version,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.11666666666666667,1.0
-1.0,get pay forbought sale black friday disappointed not not apps available returning,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.1722222222222222,3.0
1.0,greatgreat item use like regular computer facebook email netflix problem websites use flashplayerwont play videos,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.0,5.0
1.0,voice powerif considering picking echo would also consider picking hue lightbulbs control light voice would also suggest using iftt get echo especially smart devices currently used home could not happier echo,Amazon W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReadersAmazon W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.2761904761904761,5.0
-1.0,ipad litethis decent reader netflix device lots bugs gotchas trying use icons going screen random locking random performance hits task returned buying ipad mini build quality not,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,-0.2777777777777778,3.0
-1.0,not support whirlpool iris controllerplease support commands energysmart water heater controller iris lowes item model command alexa turn water heater alexa turn water heater would nice would gave nice amazon added command support water heater controller iris,Echo WhiteEcho White,0.6,2.0
1.0,great new kindlei love new kindle third generation new features awesome,Kindle PaperwhiteKindle Paperwhite,0.3870129870129871,5.0
-1.0,sucksmost apps pay basic apps like youtube not download without inputting credit card information tablet child not plausible put credit card information,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.125,1.0
-1.0,screen resolution not goodfor wasnt expecting high end screen resolution,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.16,3.0
-1.0,not kid friendlycumbersome complicated not kid friendly went apple suggesting,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.0625,1.0
-1.0,damaged screenthe fire great price get moneys worth however may exchange get damaged one one bought busted pixel screen no damage case glass screen image bright white puncture hole screens image owned multiple never problem epad tablet bought visit best buy tomorrow exchange hoping still stock not best buys fault fault lies amazon clearly not durable,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2812500000000001,2.0
-1.0,terriblereturned poor reader clearly would not last,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.1,1.0
-1.0,not meet needsnot able play youtube daughter likes,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.5,1.0
1.0,great tablet drop gb card andthen beast tablet especially catch sale,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4,5.0
-1.0,returning new version coming ii returning new version coming,Echo WhiteEcho White,0.13636363636363635,1.0
1.0,great updatei bought daughter wanting get kindle without access games like kindle fire latest version kindle excellent jealous daughter thinking upgrading older kindle touchscreen responsive like reading kindle worth update,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5533333333333332,5.0
1.0,impulse buyso far good display not bright clear iphone paid dollars tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.13749999999999998,3.0
1.0,great valuethe fire tablet great value money no consideration better tablets money great choice especially prime member,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.5800000000000001,5.0
-1.0,lots hypei ordered echo based upon online reviews based suggestions friends however thus far thing ever use play music could easily electronics holding hope future updates make must item,Echo WhiteEcho White,0.17777777777777778,3.0
1.0,first amazon firewas looking tablet highly portable could run directtv app stream videos electronics much older versions salesman recommended model based personal experience still learning functions far seems easy use promised,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.185,5.0
-1.0,good price allhopefully least work ereader otherwise amazon locked tight one cannot much else even fiber optic wifi slower cold molasses january canada well needed kindle ereader ok,Echo WhiteEcho White,0.05357142857142857,1.0
1.0,love echolove much echo kitchen living room basement outdoor area dots bedrooms play everywhere together great going one room another music playing rooms entertaining highly recommend,Amazon Fire TvAmazon Fire Tv,0.4320000000000001,5.0
-1.0,get pay fori really hoping take place phone kid not works decent stream videos,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.18333333333333332,3.0
1.0,great tableti love tablets hd picture beautiful fire tablet fast load easy use great tablet,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.5972222222222222,5.0
-1.0,fire device would not connect wifino connection wifi nook color hd work,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,1.0
-1.0,not breakthis table good children not break dropped however problem well people family bought table charger port get damaged first days use,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.475,4.0
-1.0,great tablet takes hours chargewhen item charged works great takes long charge asking year old wait hours no exaggerating bit much tried buy new charger still takes long niece tablet take minutes charge fully dead,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.2170454545454545,2.0
-1.0,poor qualityi bought tablet son not like touch screen poor quality hard move things around playing game prefers ipad use know ipad quality probably best quality way frustrating returning,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.1486111111111111,2.0
1.0,great reader dautgher loves itmy daughter loved kindle fire said perfect gift could receive,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.8333333333333334,5.0
1.0,brand newstill figuring outi adore echoi wake morning get quick weather sports scoresand florida get listen favorite nyc sports radio stationsi use access musicand recently purchased audio book wife waiting give audiobook xmas ask alexa read sure alexa much morei even asked convert metric cooking last weeki not smart devices house havent opportunity alexa mebut much fun useand instead reaching laptop google somethingi ask alexa first,Amazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver AluminumAmazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver Aluminum,0.2195767195767196,4.0
1.0,bought gifti bought christmas gift wife liked kindle touch wished audio feature,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.6,4.0
1.0,like butits nice little set slow wish would investigated little jumping,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,-0.018750000000000017,3.0
-1.0,good entertainmentalexa good basic needs weather timer streaming lacks ability proper search abilities like google also ability stream books needs work,Amazon Fire TvAmazon Fire Tv,0.35,4.0
1.0,better reading phonei bought amazon kindle could enjoy reading without lugging around multiple books usually read ebooks kindle app gotten frustrated phonetablet going sleep mode kindle sufficient needs purchased reading light lowlight situations works well satisfied purchase,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.12142857142857146,4.0
1.0,great streamingthis great tablet streaming netflix hulu sling tv doesnt well exploring internet seems slow load compared tablets limited memory sufficient download several movies shows long car rides battery life also impressive,Echo WhiteEcho White,0.3112244897959184,4.0
1.0,nice tablet pricethe new tablet great nice upgradeslove easy use easy get apps shop browse web,Echo WhiteEcho White,0.5005050505050505,5.0
-1.0,best adulti bought originally younger child download apps learning school games works well no issues little harder navigate standpoint smooth operates way expect,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2225,3.0
1.0,booksmy first ereader filling fast great travel,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4166666666666667,5.0
-1.0,ok not greatit great reading ads quite annoying well slow speed device,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.04999999999999999,4.0
1.0,amazing clarity readability small packagethis kindle amazing extremely readable condition bright lights dark auto dimming function super size weight amazing,Fire Tablet  Display WiFi  GB  Includes Special Offers Black,0.2885416666666667,5.0
1.0,bit small usefuli bought save books bit small first get used overall satistfy,Fire Tablet  Display WiFi  GB  Includes Special Offers Black,-0.0625,5.0
1.0,good tablet reading extrasi picked kindle wanted option things besides read great looking kindle option extra things surf web check facebook check email etc price think good value,Echo WhiteEcho White,0.55,4.0
1.0,great tableti actually bought friend already one loves read thought would perfect download books absolutely loves plus features tablet great buy,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.5599999999999999,5.0
1.0,great itemmy daughter really loves kindle fireawesome choice,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5,5.0
-1.0,not used bethe old fire tvs optical audio spdif new ones hdmi output great new av setup hdmi passthrough receiver not good want run video hdmi audio receiveri probably considered roku,Certified Refurbished Amazon Fire TV Previous Generation  stCertified Refurbished Amazon Fire TV Previous Generation  st,0.16454545454545458,3.0
1.0,kindle lovei normally read ebooks phone son beoke tablet gave mine bought kindle must say cant put love much,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.2833333333333334,5.0
1.0,good low cost option tabletbought year old grandmother wanted able play games read books library aunt lives help use perfect type user playing would consider anyone hardcore user wants latest greatest tech tech saavy fire tablets advertised,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.5,4.0
1.0,christmas giftloving tablets keep girls busy age best christmas present fat,Amazon  Kindle Voyage  GB  WiFi  G  BlackAmazon  Kindle Voyage  GB  WiFi  G  Black,0.3666666666666667,5.0
-1.0,not wanted exactlya simple device low memory cheap feel think going table go samsung,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.13333333333333333,4.0
-1.0,ehmy year old dropped standing position foot ground busted use bb warranty replace day purchase fall tablet able handle designed kids happy apps definitely not thrilled lack protection designed kids,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.275,2.0
1.0,great ipad beginnergrand daughter two years old watches older brother sister use ipads got amazon fire kids addition loves great time learning numbers alphabet,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.4666666666666667,5.0
1.0,awesome readeri os upgrade immediately purchase process manual would better os upgrade similar ios android os thing aside love device worth money,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.46,5.0
1.0,great value buy tabletcouldnt ask much performs smoothly expandable memory durable inexpensive purchased thru best buy,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.6,4.0
-1.0,ok tablet pricein opinion slow internet use good yr old use purchased online curriculums almost impossible tablet speed internet connection great every laptop computer house,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.18888888888888888,3.0
-1.0,bought dadfathers day gift bought google home could not connect wifi took back got pain set new router bought not echohe likes far,Echo WhiteEcho White,0.07878787878787878,4.0
1.0,love kindlei bought one mom love mine much,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4,5.0
1.0,awesome tabletwe use control programmable robots dash dot great low cost solution would rather kids beat kindle fire instead expensive ipad,Amazon  Kindle Voyage  GB  WiFi  G  BlackAmazon  Kindle Voyage  GB  WiFi  G  Black,0.325,5.0
1.0,comfortable readerthis kindle really light weight excellent screen dims brightens automatically comfortable hold read like page advance buttons sides including touch screen finger swipe advance,Kindle PaperwhiteKindle Paperwhite,0.55,4.0
-1.0,get pay forvery low quality tablet lags games expect however still things would expect tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,1.0
-1.0,not greati expecting something intuitive moving google,Amazon  Amazon Tap Portable Bluetooth and WiFi Speaker  BlackAmazon  Amazon Tap Portable Bluetooth and WiFi Speaker  Black,0.0,3.0
-1.0,oki echo tap tap slower respond not used echo like tap,Amazon W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReadersAmazon W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.0,3.0
1.0,great dealpurchased daughter reading much options wants,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.4,5.0
1.0,easy use young childrenbought christmas year old granddaughters girls loved said favorite gift,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.36666666666666653,5.0
1.0,great ereader no complaintsi older version kindle ereader allowed download books go felt like something missing several upgrades later got gift think basically includes everything missing lightweight compact easily slip purse use one hand backlighting not disturb sleeping husband create light bright distracting right amount light needed read different ligths selfadjust reading dark room reading outside bright day,Amazon Fire Hd  in Tablet gb Black Bsztbk th Gen  AndroidAmazon Fire Hd  in Tablet gb Black Bsztbk th Gen  Android,0.2223809523809524,5.0
1.0,good tabletthis tablet works great great price made great christmas presents,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7749999999999999,5.0
-1.0,live itabsolutely love lightweight convenient take go,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.3181818181818182,5.0
-1.0,ok purchaseit okay purchase year old definitely would not pouches not much,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2,3.0
1.0,excellent advertisedi ask help not keep model display behind counter instore breeze product exceeds expectations although would even better waterproof perfectly fit medium baggie,Fire Tablet  Display WiFi  GB  Includes Special Offers Black,0.375,5.0
-1.0,disappointedthis tablet disappointed beginning loved previous fire tablet however new one disappointed get go not want tell like want not like ads pop not want suggestions books movies anything else know like definitely not want talking day age identity theft prevalent would like able apps without turn features like location etc ready bust throw away,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.016287878787878792,1.0
-1.0,many pop adswe found many pop ads returned,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.5,3.0
-1.0,dead within weeki purchased mother law getting old wanted something could seethe font size never quite right often confused attempts device makes sell something really not good fit herthe device died approximately week purchase returned refund,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.08061224489795918,2.0
-1.0,horrible itembought yr old daughter reason not work second time purchased return get mini ipad never waste time money,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.2,2.0
1.0,great size qualitygood size reading screen easy read even sun light easy read fit n small bag carry around,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3694444444444444,4.0
-1.0,get pay fori originally decided get kindle instead ipad due cost great screen good sound battery pure junk went ipad,Amazon  Kindle Voyage  GB  WiFi  G  BlackFire HD  Tablet with Alexa  HD Display  GB Tangerine  with Special Offers,0.39404761904761904,2.0
-1.0,first experience aia little disappointed first experience ai learn communicate alexa get results feel like learn however understand gen would expect future versions closer jetsons something keeps telling not understand said doubt amazon update existing units better technology want buy instead making loyal invested customer happy lot knowledge figure ask download additional skillapplication,Amazon  Amazon Tap Portable Bluetooth and WiFi Speaker  BlackAmazon  Amazon Tap Portable Bluetooth and WiFi Speaker  Black,0.14947916666666666,3.0
-1.0,unable use iti bought kindle fire husband use neither one us able figure use every time open advertisements pop try buttons remove cannot get rotate puzzles complicated use navigate around returning ipad much easier,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,-0.06,1.0
-1.0,nice priced missing featuresi would definitely buy not ambient light sensor like cheaper voyage turn brightness automatically dark sun product price not missing features otherwise great light text refreshes quickly crisp,Kindle Oasis Ereader with Leather Charging Cover  Merlot  HighResolution Display  ppi WiFi  Includes Special Offers,0.2444444444444445,4.0
-1.0,basici brought tablet year old son great kids play lots games download apps get tube ect not like fact every makes weird sound screen blanks turn tablet order work,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2,3.0
-1.0,better read tonlet set stage review joined book club year started reading lot least would consider lot decentlylong books monthup buying paperwhite reading iphone using kindle app long story short ended returning paperwhite weeks realized sporadic reading read waiting doctors office inline restaurant etc became overwhelmingly apparent best ereader one times iphonethe actual reading experience definitely better paperwhite however onthego reader like means carry around another device dedicated ereaders people either truly read ton set routine reading not stick phone,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.2125,3.0
1.0,great kidsperfect starter item kids learning electronics,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.8,4.0
-1.0,ehthe screen small could not access website free ebooks ended taking back read ipad,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.05000000000000001,3.0
1.0,love kindlebest investment madei find easy use kindle not come instructions find way around,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.4666666666666667,5.0
-1.0,really hate adsi dont like ads amazon needs find better way advertise,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.15000000000000002,1.0
-1.0,goodthis tablet easy use need use play store not recommended not,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.43333333333333335,2.0
1.0,granddaughter loves itbought yr old granddaughter everything wants tablet,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.15000000000000002,4.0
-1.0,apps need updatedi guess okall apps need updating amazon not cannot update help center nothing,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.1,1.0
